Instance_Name	=	122_100_20_9
TLots	=	100
TVendors	=	20
TMaxSublots	=	9
MaxSublots=
<Lot,Vendor>
<0,0,0,>	=	6
<0,0,1,>	=	6
<0,0,2,>	=	6
<0,0,3,>	=	6
<0,0,4,>	=	6
<0,0,5,>	=	6
<0,1,0,>	=	8
<0,1,1,>	=	8
<0,1,2,>	=	8
<0,1,3,>	=	8
<0,1,4,>	=	8
<0,1,5,>	=	8
<0,1,6,>	=	8
<0,1,7,>	=	8
<0,2,0,>	=	1
<0,3,0,>	=	3
<0,3,1,>	=	3
<0,3,2,>	=	3
<0,4,0,>	=	9
<0,4,1,>	=	9
<0,4,2,>	=	9
<0,4,3,>	=	9
<0,4,4,>	=	9
<0,4,5,>	=	9
<0,4,6,>	=	9
<0,4,7,>	=	9
<0,4,8,>	=	9
<0,5,0,>	=	4
<0,5,1,>	=	4
<0,5,2,>	=	4
<0,5,3,>	=	4
<0,6,0,>	=	7
<0,6,1,>	=	7
<0,6,2,>	=	7
<0,6,3,>	=	7
<0,6,4,>	=	7
<0,6,5,>	=	7
<0,6,6,>	=	7
<0,7,0,>	=	4
<0,7,1,>	=	4
<0,7,2,>	=	4
<0,7,3,>	=	4
<0,8,0,>	=	7
<0,8,1,>	=	7
<0,8,2,>	=	7
<0,8,3,>	=	7
<0,8,4,>	=	7
<0,8,5,>	=	7
<0,8,6,>	=	7
<0,9,0,>	=	5
<0,9,1,>	=	5
<0,9,2,>	=	5
<0,9,3,>	=	5
<0,9,4,>	=	5
<0,10,0,>	=	4
<0,10,1,>	=	4
<0,10,2,>	=	4
<0,10,3,>	=	4
<0,11,0,>	=	5
<0,11,1,>	=	5
<0,11,2,>	=	5
<0,11,3,>	=	5
<0,11,4,>	=	5
<0,12,0,>	=	8
<0,12,1,>	=	8
<0,12,2,>	=	8
<0,12,3,>	=	8
<0,12,4,>	=	8
<0,12,5,>	=	8
<0,12,6,>	=	8
<0,12,7,>	=	8
<0,13,0,>	=	7
<0,13,1,>	=	7
<0,13,2,>	=	7
<0,13,3,>	=	7
<0,13,4,>	=	7
<0,13,5,>	=	7
<0,13,6,>	=	7
<0,14,0,>	=	3
<0,14,1,>	=	3
<0,14,2,>	=	3
<0,15,0,>	=	7
<0,15,1,>	=	7
<0,15,2,>	=	7
<0,15,3,>	=	7
<0,15,4,>	=	7
<0,15,5,>	=	7
<0,15,6,>	=	7
<0,16,0,>	=	8
<0,16,1,>	=	8
<0,16,2,>	=	8
<0,16,3,>	=	8
<0,16,4,>	=	8
<0,16,5,>	=	8
<0,16,6,>	=	8
<0,16,7,>	=	8
<0,17,0,>	=	4
<0,17,1,>	=	4
<0,17,2,>	=	4
<0,17,3,>	=	4
<0,18,0,>	=	1
<0,19,0,>	=	8
<0,19,1,>	=	8
<0,19,2,>	=	8
<0,19,3,>	=	8
<0,19,4,>	=	8
<0,19,5,>	=	8
<0,19,6,>	=	8
<0,19,7,>	=	8
<1,0,0,>	=	9
<1,0,1,>	=	9
<1,0,2,>	=	9
<1,0,3,>	=	9
<1,0,4,>	=	9
<1,0,5,>	=	9
<1,0,6,>	=	9
<1,0,7,>	=	9
<1,0,8,>	=	9
<1,1,0,>	=	6
<1,1,1,>	=	6
<1,1,2,>	=	6
<1,1,3,>	=	6
<1,1,4,>	=	6
<1,1,5,>	=	6
<1,2,0,>	=	7
<1,2,1,>	=	7
