Instance_Name	=	35_30_30_3
TLots	=	30
TVendors	=	30
TMaxSublots	=	3
MaxSublots=
<Lot,Vendor>
<0,0,0,>	=	3
<0,0,1,>	=	3
<0,0,2,>	=	3
<0,1,0,>	=	3
<0,1,1,>	=	3
<0,1,2,>	=	3
<0,2,0,>	=	1
<0,3,0,>	=	2
<0,3,1,>	=	2
<0,4,0,>	=	1
<0,5,0,>	=	2
<0,5,1,>	=	2
<0,6,0,>	=	2
<0,6,1,>	=	2
<0,7,0,>	=	2
<0,7,1,>	=	2
<0,8,0,>	=	2
<0,8,1,>	=	2
<0,9,0,>	=	3
<0,9,1,>	=	3
<0,9,2,>	=	3
<0,10,0,>	=	2
<0,10,1,>	=	2
<0,11,0,>	=	3
<0,11,1,>	=	3
<0,11,2,>	=	3
<0,12,0,>	=	2
<0,12,1,>	=	2
<0,13,0,>	=	3
<0,13,1,>	=	3
<0,13,2,>	=	3
<0,14,0,>	=	2
<0,14,1,>	=	2
<0,15,0,>	=	1
<0,16,0,>	=	2
<0,16,1,>	=	2
<0,17,0,>	=	2
<0,17,1,>	=	2
<0,18,0,>	=	1
<0,19,0,>	=	1
<0,20,0,>	=	1
<0,21,0,>	=	1
<0,22,0,>	=	3
<0,22,1,>	=	3
<0,22,2,>	=	3
<0,23,0,>	=	1
<0,24,0,>	=	1
<0,25,0,>	=	3
<0,25,1,>	=	3
<0,25,2,>	=	3
<0,26,0,>	=	2
<0,26,1,>	=	2
<0,27,0,>	=	3
<0,27,1,>	=	3
<0,27,2,>	=	3
<0,28,0,>	=	3
<0,28,1,>	=	3
<0,28,2,>	=	3
<0,29,0,>	=	2
<0,29,1,>	=	2
<1,0,0,>	=	2
<1,0,1,>	=	2
<1,1,0,>	=	2
<1,1,1,>	=	2
<1,2,0,>	=	2
<1,2,1,>	=	2
<1,3,0,>	=	2
<1,3,1,>	=	2
<1,4,0,>	=	3
<1,4,1,>	=	3
<1,4,2,>	=	3
<1,5,0,>	=	1
<1,6,0,>	=	1
<1,7,0,>	=	3
<1,7,1,>	=	3
<1,7,2,>	=	3
<1,8,0,>	=	2
<1,8,1,>	=	2
<1,9,0,>	=	2
<1,9,1,>	=	2
<1,10,0,>	=	3
<1,10,1,>	=	3
<1,10,2,>	=	3
<1,11,0,>	=	1
<1,12,0,>	=	2
<1,12,1,>	=	2
<1,13,0,>	=	1
<1,14,0,>	=	1
<1,15,0,>	=	3
<1,15,1,>	=	3
<1,15,2,>	=	3
<1,16,0,>	=	3
<1,16,1,>	=	3
<1,16,2,>	=	3
<1,17,0,>	=	3
<1,17,1,>	=	3
<1,17,2,>	=	3
<1,18,0,>	=	3
<1,18,1,>	=	3
<1,18,2,>	=	3
<1,19,0,>	=	1
<1,20,0,>	=	3
<1,20,1,>	=	3
<1,20,2,>	=	3
<1,21,0,>	=	3
<1,21,1,>	=	3
<1,21,2,>	=	3
<1,22,0,>	=	2
<1,22,1,>	=	2
<1,23,0,>	=	3
<1,23,1,>	=	3
<1,23,2,>	=	3
<1,24,0,>	=	3
<1,24,1,>	=	3
<1,24,2,>	=	3
<1,25,0,>	=	2
<1,25,1,>	=	2
<1,26,0,>	=	2
<1,26,1,>	=	2
<1,27,0,>	=	2
<1,27,1,>	=	2
<1,28,0,>	=	1
<1,29,0,>	=	3
<1,29,1,>	=	3
<1,29,2,>	=	3
<2,0,0,>	=	2
<2,0,1,>	=	2
<2,1,0,>	=	2
<2,1,1,>	=	2
<2,2,0,>	=	1
<2,3,0,>	=	3
<2,3,1,>	=	3
<2,3,2,>	=	3
<2,4,0,>	=	2
<2,4,1,>	=	2
<2,5,0,>	=	2
<2,5,1,>	=	2
<2,6,0,>	=	3
<2,6,1,>	=	3
<2,6,2,>	=	3
<2,7,0,>	=	3
<2,7,1,>	=	3
<2,7,2,>	=	3
<2,8,0,>	=	2
<2,8,1,>	=	2
<2,9,0,>	=	1
<2,10,0,>	=	1
<2,11,0,>	=	3
<2,11,1,>	=	3
<2,11,2,>	=	3
<2,12,0,>	=	2
<2,12,1,>	=	2
<2,13,0,>	=	2
<2,13,1,>	=	2
<2,14,0,>	=	2
<2,14,1,>	=	2
<2,15,0,>	=	3
<2,15,1,>	=	3
<2,15,2,>	=	3
<2,16,0,>	=	1
<2,17,0,>	=	2
<2,17,1,>	=	2
<2,18,0,>	=	1
<2,19,0,>	=	3
<2,19,1,>	=	3
<2,19,2,>	=	3
<2,20,0,>	=	3
<2,20,1,>	=	3
<2,20,2,>	=	3
<2,21,0,>	=	2
<2,21,1,>	=	2
<2,22,0,>	=	2
<2,22,1,>	=	2
<2,23,0,>	=	2
<2,23,1,>	=	2
<2,24,0,>	=	2
<2,24,1,>	=	2
<2,25,0,>	=	1
<2,26,0,>	=	1
<2,27,0,>	=	2
<2,27,1,>	=	2
<2,28,0,>	=	1
<2,29,0,>	=	1
<3,0,0,>	=	2
<3,0,1,>	=	2
<3,1,0,>	=	2
<3,1,1,>	=	2
<3,2,0,>	=	2
<3,2,1,>	=	2
<3,3,0,>	=	3
<3,3,1,>	=	3
<3,3,2,>	=	3
<3,4,0,>	=	2
<3,4,1,>	=	2
<3,5,0,>	=	2
<3,5,1,>	=	2
<3,6,0,>	=	2
<3,6,1,>	=	2
<3,7,0,>	=	1
<3,8,0,>	=	3
<3,8,1,>	=	3
<3,8,2,>	=	3
<3,9,0,>	=	1
<3,10,0,>	=	1
<3,11,0,>	=	2
<3,11,1,>	=	2
<3,12,0,>	=	1
<3,13,0,>	=	2
<3,13,1,>	=	2
<3,14,0,>	=	3
<3,14,1,>	=	3
<3,14,2,>	=	3
<3,15,0,>	=	2
<3,15,1,>	=	2
<3,16,0,>	=	1
<3,17,0,>	=	2
<3,17,1,>	=	2
<3,18,0,>	=	2
<3,18,1,>	=	2
<3,19,0,>	=	2
<3,19,1,>	=	2
<3,20,0,>	=	1
<3,21,0,>	=	2
<3,21,1,>	=	2
<3,22,0,>	=	2
<3,22,1,>	=	2
<3,23,0,>	=	2
<3,23,1,>	=	2
<3,24,0,>	=	2
<3,24,1,>	=	2
<3,25,0,>	=	1
<3,26,0,>	=	2
<3,26,1,>	=	2
<3,27,0,>	=	2
<3,27,1,>	=	2
<3,28,0,>	=	1
<3,29,0,>	=	2
<3,29,1,>	=	2
<4,0,0,>	=	1
<4,1,0,>	=	3
<4,1,1,>	=	3
<4,1,2,>	=	3
<4,2,0,>	=	2
<4,2,1,>	=	2
<4,3,0,>	=	3
<4,3,1,>	=	3
<4,3,2,>	=	3
<4,4,0,>	=	1
<4,5,0,>	=	2
<4,5,1,>	=	2
<4,6,0,>	=	3
<4,6,1,>	=	3
<4,6,2,>	=	3
<4,7,0,>	=	1
<4,8,0,>	=	2
<4,8,1,>	=	2
<4,9,0,>	=	2
<4,9,1,>	=	2
<4,10,0,>	=	2
<4,10,1,>	=	2
<4,11,0,>	=	3
<4,11,1,>	=	3
<4,11,2,>	=	3
<4,12,0,>	=	1
<4,13,0,>	=	3
<4,13,1,>	=	3
<4,13,2,>	=	3
<4,14,0,>	=	1
<4,15,0,>	=	2
<4,15,1,>	=	2
<4,16,0,>	=	3
<4,16,1,>	=	3
<4,16,2,>	=	3
<4,17,0,>	=	2
<4,17,1,>	=	2
