Instance_Name	=	104_60_40_6
TLots	=	60
TVendors	=	40
TMaxSublots	=	6
MaxSublots=
<Lot,Vendor>
<0,0,0,>	=	1
<0,1,0,>	=	6
<0,1,1,>	=	6
<0,1,2,>	=	6
<0,1,3,>	=	6
<0,1,4,>	=	6
<0,1,5,>	=	6
<0,2,0,>	=	3
<0,2,1,>	=	3
<0,2,2,>	=	3
<0,3,0,>	=	2
<0,3,1,>	=	2
<0,4,0,>	=	6
<0,4,1,>	=	6
<0,4,2,>	=	6
<0,4,3,>	=	6
<0,4,4,>	=	6
<0,4,5,>	=	6
<0,5,0,>	=	4
<0,5,1,>	=	4
<0,5,2,>	=	4
<0,5,3,>	=	4
<0,6,0,>	=	1
<0,7,0,>	=	4
<0,7,1,>	=	4
<0,7,2,>	=	4
<0,7,3,>	=	4
<0,8,0,>	=	2
<0,8,1,>	=	2
<0,9,0,>	=	6
<0,9,1,>	=	6
<0,9,2,>	=	6
<0,9,3,>	=	6
<0,9,4,>	=	6
<0,9,5,>	=	6
<0,10,0,>	=	2
<0,10,1,>	=	2
<0,11,0,>	=	6
<0,11,1,>	=	6
<0,11,2,>	=	6
<0,11,3,>	=	6
<0,11,4,>	=	6
<0,11,5,>	=	6
<0,12,0,>	=	4
<0,12,1,>	=	4
<0,12,2,>	=	4
<0,12,3,>	=	4
<0,13,0,>	=	4
<0,13,1,>	=	4
<0,13,2,>	=	4
<0,13,3,>	=	4
<0,14,0,>	=	3
<0,14,1,>	=	3
<0,14,2,>	=	3
<0,15,0,>	=	1
<0,16,0,>	=	5
<0,16,1,>	=	5
<0,16,2,>	=	5
<0,16,3,>	=	5
<0,16,4,>	=	5
<0,17,0,>	=	5
<0,17,1,>	=	5
<0,17,2,>	=	5
<0,17,3,>	=	5
<0,17,4,>	=	5
<0,18,0,>	=	2
<0,18,1,>	=	2
<0,19,0,>	=	4
<0,19,1,>	=	4
<0,19,2,>	=	4
<0,19,3,>	=	4
<0,20,0,>	=	5
<0,20,1,>	=	5
<0,20,2,>	=	5
<0,20,3,>	=	5
<0,20,4,>	=	5
<0,21,0,>	=	5
<0,21,1,>	=	5
<0,21,2,>	=	5
<0,21,3,>	=	5
<0,21,4,>	=	5
<0,22,0,>	=	2
<0,22,1,>	=	2
<0,23,0,>	=	3
<0,23,1,>	=	3
<0,23,2,>	=	3
<0,24,0,>	=	2
<0,24,1,>	=	2
<0,25,0,>	=	3
<0,25,1,>	=	3
<0,25,2,>	=	3
<0,26,0,>	=	1
<0,27,0,>	=	5
<0,27,1,>	=	5
<0,27,2,>	=	5
<0,27,3,>	=	5
<0,27,4,>	=	5
<0,28,0,>	=	4
<0,28,1,>	=	4
<0,28,2,>	=	4
<0,28,3,>	=	4
<0,29,0,>	=	2
<0,29,1,>	=	2
<0,30,0,>	=	1
<0,31,0,>	=	2
<0,31,1,>	=	2
<0,32,0,>	=	5
<0,32,1,>	=	5
<0,32,2,>	=	5
<0,32,3,>	=	5
<0,32,4,>	=	5
<0,33,0,>	=	3
<0,33,1,>	=	3
<0,33,2,>	=	3
<0,34,0,>	=	4
<0,34,1,>	=	4
<0,34,2,>	=	4
<0,34,3,>	=	4
<0,35,0,>	=	3
